#1.2													
20812	12												
Name	Description	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6	Polyp_1	Polyp_2	Polyp_3	Polyp_4	Polyp_5	Polyp_6
TM4SF1	na	9.439337744	7.705497674	9.230700318	3.069652159	9.057388453	6.256133397	8.664879599	8.66956901	8.468354766	9.189059574	8.539438072	8.351410205
TM4SF18	na	6.815127423	4.137813165	4.761930835	3.069652159	5.90299733	4.330133978	5.691991445	3.914681507	5.790998661	4.931043243	6.392596684	4.309318871
TM4SF19	na	1.281148851	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	2.872861332	-0.186281263	3.346080743	0.77788684	0.061391358
TM4SF20	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	1.722365094	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
TM4SF4	na	-0.30381365	1.330458243	0.369613412	3.069652159	1.1129204	2.008205883	0.137402593	1.592753413	2.135646832	1.024152648	0.77788684	0.061391358
TM4SF5	na	-0.30381365	1.330458243	2.691541507	3.069652159	-0.472042101	2.008205883	1.722365094	1.107326585	-0.186281263	1.024152648	0.77788684	0.061391358
TM6SF1	na	2.503541272	1.330458243	3.829045031	3.069652159	1.1129204	2.008205883	2.944757515	1.592753413	4.20603616	1.024152648	2.36284934	2.86874628
TM6SF2	na	2.018114445	2.915420743	0.369613412	4.65461466	1.1129204	3.593168384	2.944757515	2.485838209	-0.186281263	1.024152648	3.099814934	0.061391358
TM7SF2	na	2.018114445	3.652386338	4.761930835	3.069652159	4.051519855	3.593168384	4.660964549	3.177715913	1.398681238	2.609115148	2.36284934	4.584953314
TM7SF3	na	5.310896194	6.085345745	5.861466508	3.069652159	5.200383241	2.008205883	5.091598904	4.277251587	6.117499485	4.194077649	3.099814934	4.309318871
DCSTAMP	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
TM9SF1	na	2.503541272	3.652386338	3.829045031	3.069652159	2.987389518	2.008205883	4.044293189	3.994851856	4.06164625	4.194077649	3.585241762	3.761831076
TM9SF2	na	7.890943205	8.01695877	8.076972544	3.069652159	9.230130584	5.708645601	7.858501782	8.192666255	7.830527025	6.954889985	9.191514769	7.683443177
TM9SF3	na	8.159710724	7.352826056	7.88531325	3.069652159	10.15640344	4.815560805	8.680434414	7.366599072	7.968536846	7.213977206	9.011506516	8.132853721
TM9SF4	na	3.944113864	4.789889861	4.276504008	3.069652159	2.335312821	2.008205883	5.346855959	6.02380323	5.963465857	5.111615489	0.77788684	6.328177899
TMBIM1	na	6.773001947	6.45974126	6.391981225	4.65461466	7.499501453	5.178130885	7.468319471	7.957825999	7.013391082	6.752073102	6.392596684	7.592772819
TMBIM4	na	7.799474159	6.284654553	6.998970032	3.069652159	8.715309972	7.052600003	7.235434676	6.546949723	6.383574345	5.272080161	7.598065802	6.6613042
TMBIM6	na	7.522734838	8.952510062	9.859461373	3.069652159	8.473401735	5.467637502	9.16806973	9.393653313	10.1367735	10.28859525	8.565789399	9.841110713
TMC1	na	2.503541272	1.330458243	0.369613412	3.069652159	1.849885994	2.008205883	0.137402593	0.370360991	-0.186281263	1.024152648	0.77788684	0.061391358
TMC2	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
TMC3	na	1.281148851	1.330458243	0.369613412	3.069652159	1.1129204	3.593168384	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
TMC4	na	3.155617969	4.137813165	6.478137869	3.069652159	2.335312821	2.008205883	5.091598904	5.553582815	5.171270742	2.609115148	4.684777435	5.842751072
TMC5	na	2.503541272	4.500383244	4.276504008	3.069652159	5.636482356	2.008205883	5.181796713	6.098281446	4.337280693	3.83150757	6.063289058	5.190674375
TMC6	na	2.866111352	4.500383244	4.457076253	3.069652159	-0.472042101	2.008205883	1.722365094	4.339987342	3.720609333	3.346080743	0.77788684	2.383319453
TMC7	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	1.722365094	1.955323492	-0.186281263	1.024152648	0.77788684	0.061391358
TMC8	na	2.018114445	1.330458243	1.954575913	3.069652159	-0.472042101	3.593168384	0.137402593	4.211663245	5.023172103	1.024152648	3.585241762	1.646353859
TMCC1	na	3.396626068	4.789889861	4.617540926	3.069652159	2.987389518	2.008205883	3.837842311	4.070800709	3.720609333	5.272080161	4.237318458	4.148854199
TMCC2	na	-0.30381365	1.330458243	3.176968334	3.069652159	-0.472042101	2.008205883	0.137402593	0.370360991	2.135646832	1.024152648	0.77788684	3.520822977
TMCC3	na	5.250775202	4.789889861	3.829045031	3.069652159	4.171814089	2.008205883	4.781258783	5.526865477	4.457574927	3.83150757	5.025814353	3.231316359
TMCO1	na	8.239218171	7.670308246	7.312127917	6.239577161	7.74227702	5.708645601	7.032220357	7.173415776	7.214598173	5.978348958	6.392596684	7.180332431
TMCO2	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
TMCO3	na	4.981588569	1.330458243	5.414007531	3.069652159	5.142667743	2.008205883	4.529720016	5.014217181	5.696361786	3.83150757	5.170204262	4.81627886
TMCO4	na	2.503541272	4.789889861	4.07005313	3.069652159	3.775885412	5.178130885	3.307327595	5.089179239	5.428428581	1.024152648	3.585241762	4.705247548
TMCO5A	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
TMCO6	na	3.944113864	4.500383244	5.013469602	5.391580254	2.335312821	5.178130885	3.307327595	4.339987342	4.337280693	4.194077649	3.585241762	5.015587668
TMCO7	na	4.34004254	6.374852362	3.829045031	3.069652159	2.6978829	2.008205883	4.385330107	4.277251587	3.720609333	4.194077649	3.099814934	3.761831076
TMED1	na	2.866111352	3.652386338	5.227594407	5.391580254	2.987389518	4.330133978	4.660964549	3.994851856	4.06164625	5.882133643	3.585241762	3.520822977
TMED10	na	7.890943205	6.688010247	7.80424164	5.391580254	8.431839745	5.178130885	6.93181846	8.441823354	7.360613197	7.399192079	8.212515067	8.378803972
TMED10P1	na	6.235345161	5.722775665	5.227594407	4.65461466	5.200383241	7.680631225	3.307327595	4.93514561	4.568606239	2.609115148	4.237318458	5.190674375
TMED11P	na	1.281148851	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
TMED2	na	8.737845502	7.739849179	8.920360197	3.069652159	9.439349887	5.178130885	8.13175603	8.016619671	8.227346666	8.28154049	8.881174648	8.953175061
TMED3	na	5.886010909	6.188439238	9.024249441	3.069652159	7.722714753	3.593168384	7.816882693	7.917255451	7.180040951	6.906795697	8.090769795	8.195817678
TMED4	na	4.088503773	5.974314432	7.403036414	3.069652159	5.756776589	4.330133978	6.546793529	6.392728804	6.352877548	5.547714604	4.865349681	5.190674375
TMED5	na	6.382686877	5.030897961	6.042038754	3.069652159	6.979169011	2.008205883	5.26668561	6.042786333	5.83608655	6.068546767	5.987340205	5.346793577
TMED6	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
TMED8	na	2.503541272	3.652386338	3.539538414	3.069652159	2.335312821	2.008205883	3.837842311	4.400108335	3.514158455	5.111615489	3.099814934	3.231316359
TMED9	na	3.603076946	6.085345745	7.380840668	3.069652159	5.019810995	2.008205883	6.114682517	6.756942044	7.144635615	4.483584266	5.421743029	5.487656113
TMEFF2	na	-0.30381365	1.330458243	0.369613412	5.877007081	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
TMEM100	na	7.027103228	4.137813165	0.369613412	3.069652159	3.434848495	2.008205883	3.307327595	5.605577453	2.135646832	3.346080743	2.36284934	2.86874628
TMEM101	na	5.188039447	3.652386338	5.227594407	3.069652159	4.954222654	4.330133978	4.224865435	5.194789427	4.457574927	3.83150757	5.025814353	5.105785477
TMEM102	na	1.281148851	1.330458243	1.954575913	3.069652159	-0.472042101	5.708645601	0.137402593	-1.214601509	2.135646832	1.024152648	3.099814934	2.383319453
TMEM104	na	1.281148851	3.652386338	1.954575913	3.069652159	1.1129204	3.593168384	3.307327595	4.513318945	5.023172103	4.194077649	2.36284934	4.453708781
TMEM105	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	3.593168384	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
TMEM106A	na	3.155617969	3.652386338	3.829045031	3.069652159	1.1129204	2.008205883	4.044293189	5.052185031	2.621073659	4.483584266	3.585241762	3.520822977
TMEM106B	na	7.288643388	6.885047094	7.488554485	3.069652159	7.74227702	5.708645601	7.21421819	5.904339563	7.126601692	6.233606013	5.421743029	6.401241361
TMEM106C	na	7.1637919	6.539911608	6.779004348	3.069652159	5.937348835	2.008205883	5.346855959	5.499644008	6.042537428	5.272080161	5.907169856	6.401241361
TMEM107	na	1.281148851	2.915420743	4.617540926	3.069652159	2.6978829	5.178130885	2.944757515	4.211663245	4.06164625	3.346080743	3.099814934	3.761831076
TMEM108	na	2.503541272	2.915420743	0.369613412	3.069652159	1.1129204	2.008205883	0.137402593	1.592753413	-0.186281263	1.024152648	0.77788684	0.061391358
TMEM109	na	3.944113864	6.284654553	4.276504008	3.069652159	4.657240916	2.008205883	5.26668561	5.261131922	5.239983492	5.882133643	6.660529889	4.584953314
TMEM11	na	-0.30381365	1.330458243	1.954575913	3.069652159	2.6978829	2.008205883	2.459330688	2.485838209	-0.186281263	1.024152648	3.585241762	2.383319453
EMC3	na	6.794218433	6.688010247	8.258356661	3.069652159	6.822578648	4.330133978	6.441183342	6.134126645	6.352877548	5.668008837	6.610776854	6.906881409
TMEM114	na	2.503541272	3.652386338	1.954575913	3.069652159	-0.472042101	4.815560805	0.137402593	-1.214601509	-0.186281263	2.609115148	0.77788684	1.646353859
TMEM115	na	4.554167345	4.789889861	4.893175368	3.069652159	2.987389518	2.008205883	5.809827935	5.774083177	4.457574927	6.309554866	3.947811841	6.537124789
TMEM116	na	6.751468786	5.578385756	5.579066778	3.069652159	5.255878354	2.008205883	4.529720016	4.070800709	4.06164625	3.83150757	5.025814353	4.148854199
TMEM117	na	6.591004114	4.500383244	5.727165417	3.069652159	7.452770403	2.008205883	5.422804812	5.680216254	5.368307589	3.83150757	7.875918922	5.61598021
TMEM119	na	2.503541272	4.500383244	1.954575913	3.069652159	2.335312821	4.330133978	3.837842311	3.643379486	3.273150356	4.483584266	0.77788684	2.383319453
TMEM120A	na	3.396626068	5.030897961	6.252256461	3.069652159	5.550325712	5.178130885	5.346855959	5.605577453	4.337280693	3.346080743	5.907169856	6.169915815
TMEM120B	na	1.281148851	3.652386338	3.539538414	3.069652159	2.6978829	2.008205883	4.044293189	4.211663245	2.621073659	3.346080743	0.77788684	0.061391358
TMEM123	na	8.239218171	8.861839703	9.38920414	3.069652159	10.07966616	6.095668725	8.763111436	7.724977705	8.70550244	8.523998535	9.289639493	8.635038546
TMEM125	na	1.281148851	3.652386338	3.539538414	3.069652159	2.335312821	3.593168384	2.459330688	3.994851856	3.273150356	2.609115148	3.585241762	4.309318871
TMEM126A	na	6.296099192	4.500383244	6.30035075	3.069652159	6.858874777	4.815560805	5.346855959	5.526865477	5.023172103	1.024152648	6.063289058	4.919372353
TMEM126B	na	6.071225782	5.030897961	6.042038754	3.069652159	5.79474444	4.330133978	6.020045643	2.872861332	5.239983492	5.882133643	4.478326558	3.520822977
TMEM127	na	4.650382661	5.030897961	6.252256461	3.069652159	5.79474444	2.008205883	5.809827935	6.674141739	8.094489507	6.752073102	5.301448796	6.251215917
TMEM128	na	-0.30381365	3.652386338	5.727165417	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	2.135646832	1.024152648	0.77788684	0.061391358
TMEM129	na	-0.30381365	2.915420743	4.761930835	3.069652159	2.335312821	2.008205883	3.837842311	4.457823833	4.457574927	3.83150757	3.099814934	2.86874628
TMEM130	na	-0.30381365	3.652386338	0.369613412	3.069652159	-0.472042101	3.593168384	0.137402593	0.370360991	-0.186281263	1.024152648	0.77788684	0.061391358
TMEM131	na	5.477546064	4.789889861	4.761930835	3.069652159	6.06711671	3.593168384	5.422804812	4.618288505	4.858112856	5.111615489	4.865349681	4.705247548
TMEM132A	na	1.281148851	1.330458243	3.539538414	3.069652159	-0.472042101	2.008205883	1.722365094	3.033326004	3.514158455	1.024152648	0.77788684	5.418943363
TMEM132B	na	3.603076946	1.330458243	2.691541507	3.069652159	-0.472042101	2.008205883	0.137402593	0.370360991	1.398681238	2.609115148	0.77788684	0.061391358
TMEM132C	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	1.592753413	-0.186281263	1.024152648	0.77788684	2.86874628
TMEM132D	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
TMEM132E	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	0.370360991	-0.186281263	2.609115148	0.77788684	0.061391358
TMEM133	na	4.34004254	5.237348838	1.954575913	5.391580254	4.171814089	3.593168384	1.722365094	3.177715913	-0.186281263	2.609115148	3.585241762	2.383319453
TMEM134	na	1.281148851	5.417921084	5.861466508	3.069652159	5.505237822	2.008205883	5.809827935	7.19902642	4.858112856	4.483584266	4.865349681	6.328177899
TMEM135	na	5.477546064	4.500383244	5.013469602	3.069652159	6.127870741	2.008205883	5.865323048	5.261131922	5.099120956	2.609115148	5.822280959	4.584953314
TMEM136	na	2.018114445	2.915420743	2.691541507	3.069652159	-0.472042101	2.008205883	0.137402593	0.370360991	1.398681238	1.024152648	0.77788684	0.061391358
TMEM138	na	4.74058047	4.137813165	4.893175368	3.069652159	4.051519855	4.815560805	3.596834212	3.82979261	5.099120956	5.882133643	3.585241762	4.453708781
TMEM139	na	1.281148851	1.330458243	3.176968334	3.069652159	1.1129204	4.330133978	0.137402593	0.370360991	2.135646832	1.024152648	0.77788684	3.231316359
TMEM140	na	3.783649191	4.500383244	2.691541507	3.069652159	2.6978829	2.008205883	2.459330688	4.851487681	3.273150356	5.272080161	3.099814934	3.520822977
TMEM141	na	2.866111352	4.789889861	6.042038754	3.069652159	5.677705018	4.815560805	5.422804812	6.186277927	4.943001754	3.346080743	5.635867835	6.211138478
TMEM143	na	1.281148851	1.330458243	2.691541507	3.069652159	-0.472042101	2.008205883	4.224865435	4.716135828	3.514158455	3.346080743	3.099814934	5.270844724
TMEM144	na	3.944113864	1.330458243	3.829045031	3.069652159	3.228397617	2.008205883	4.529720016	3.308960447	4.337280693	4.483584266	2.36284934	2.383319453
TMEM145	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
CATSPERD	na	-0.30381365	1.330458243	0.369613412	3.069652159	1.849885994	3.593168384	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
TMEM147	na	4.825469367	5.722775665	7.446429009	4.65461466	5.831738647	5.915096479	5.918762307	6.506497679	6.15356874	5.272080161	5.987340205	6.470782294
TMEM14A	na	7.48408891	6.188439238	6.877408052	3.069652159	7.276150749	3.593168384	6.795614076	6.186277927	5.879807927	5.882133643	6.450312181	6.775636876
TMEM14B	na	6.707413606	5.417921084	5.861466508	3.069652159	5.360847913	3.593168384	4.529720016	3.994851856	5.023172103	4.931043243	4.865349681	1.646353859
TMEM14C	na	6.707413606	7.058378697	7.027824895	3.069652159	6.493742184	2.008205883	5.691991445	5.630888541	7.126601692	6.068546767	4.865349681	4.81627886
TMEM14E	na	6.410431868	5.237348838	5.655015631	5.391580254	6.646898972	4.815560805	4.892290096	5.194789427	5.239983492	5.882133643	5.987340205	5.894281372
TMEM150A	na	-0.30381365	2.915420743	1.954575913	3.069652159	2.987389518	3.593168384	2.944757515	3.177715913	3.273150356	3.346080743	0.77788684	3.231316359
TMEM150B	na	-0.30381365	4.137813165	0.369613412	6.976542755	1.1129204	5.178130885	1.722365094	-1.214601509	-0.186281263	1.024152648	0.77788684	1.646353859
TMEM150C	na	2.018114445	1.330458243	2.691541507	3.069652159	4.954222654	2.008205883	3.596834212	1.592753413	3.514158455	1.024152648	3.585241762	3.761831076
TMEM151B	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
TMEM154	na	2.503541272	4.137813165	5.579066778	3.069652159	4.051519855	2.008205883	1.722365094	3.308960447	5.305571833	3.346080743	4.237318458	3.231316359
TMEM155	na	-0.30381365	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	0.77788684	0.061391358
TMEM156	na	2.018114445	1.330458243	1.954575913	3.069652159	1.1129204	2.008205883	0.137402593	0.370360991	-0.186281263	1.024152648	3.099814934	0.061391358
TMEM158	na	3.155617969	2.915420743	1.954575913	4.65461466	1.849885994	2.008205883	1.722365094	0.370360991	5.595078451	1.024152648	0.77788684	0.061391358
TMEM159	na	4.451073852	3.652386338	4.761930835	3.069652159	2.6978829	2.008205883	4.044293189	4.070800709	5.595078451	4.724592366	3.585241762	4.148854199
TMEM160	na	2.018114445	4.789889861	4.761930835	3.069652159	2.987389518	2.008205883	4.385330107	2.872861332	4.457574927	3.83150757	4.237318458	3.761831076
TMEM161A	na	2.866111352	3.652386338	0.369613412	3.069652159	1.849885994	5.708645601	2.459330688	3.308960447	2.983643738	3.346080743	0.77788684	3.761831076
TMEM161B	na	4.451073852	5.030897961	5.124500914	3.069652159	4.572352018	5.178130885	3.307327595	-1.214601509	4.858112856	1.024152648	5.025814353	3.968281954
TMEM163	na	-0.30381365	1.330458243	1.954575913	3.069652159	-0.472042101	2.008205883	0.137402593	1.107326585	-0.186281263	1.024152648	0.77788684	0.061391358
TMEM164	na	3.155617969	2.915420743	4.617540926	3.069652159	2.987389518	2.008205883	1.722365094	3.540285993	3.720609333	5.272080161	3.099814934	3.761831076
TMEM165	na	8.420700203	7.520282802	8.71390932	3.069652159	9.148177724	4.330133978	7.858501782	6.450734408	7.391147565	7.399192079	8.749430393	7.027175643
TMEM167A	na	8.231461727	7.213101292	7.488554485	3.069652159	7.761577576	4.815560805	7.621218371	6.674141739	7.345100198	6.233606013	7.187277776	6.470782294
TMEM167B	na	6.382686877	5.974314432	5.861466508	3.069652159	6.035752539	3.593168384	5.181796713	5.499644008	5.646608751	6.450417402	4.865349681	5.842751072
TMEM168	na	3.155617969	1.330458243	0.369613412	3.069652159	4.572352018	2.008205883	3.307327595	2.485838209	1.398681238	3.346080743	3.585241762	0.061391358
TMEM169	na	1.281148851	1.330458243	0.369613412	3.069652159	-0.472042101	2.008205883	0.137402593	-1.214601509	-0.186281263	1.024152648	3.099814934	0.061391358
TMEM17	na	3.155617969	1.330458243	2.691541507	3.069652159	-0.472042101	2.008205883	1.722365094	1.592753413	3.901181578	3.346080743	3.099814934	0.061391358
TMEM170A	na	2.866111352	1.330458243	2.691541507	3.069652159	-0.472042101	2.008205883	4.660964549	0.370360991	5.696361786	1.024152648	3.099814934	3.968281954
